"sort(taxa_sums(data.rel.filter), decreasing = T)[1:100]"
"Syzygium cumini";25.7672581498904
"Myrcia linearifolia";19.8081483077293
"Struthanthus/Psittacanthus spc";17.494346668491
"Tapirira guianensis";11.3689643344375
"Richeria grandis";11.2080170267061
"Myrcia pinifolia";8.55359742772825
"Matayba guianensis";8.37844739221993
"Mabea spc";5.63533342226177
"Myrsine spc";5.28808373599064
"Miconia stenostachya";5.21887756839848
"Guapira graciliflora";4.89583432715147
"Baccharis dracunculifolia";4.29822581839484
"Rubus urticifolius";4.04030592289957
"Blepharocalyx salicifolius";3.5262402403154
"Byrsonima pachyphylla";3.44536806543219
"Hedyosmum brasiliense";3.36612784387246
"Maprounea guianensis";3.30728908826263
"Dumortiera hirsuta";2.2724604599615
"Piper aduncum";2.0518138039932
"Myrtaceae spc";1.47844264287912
"Eucalyptus spc";1.33142267050883
"Stryphnodendron spc";1.25030859366002
"Miconia leucocarpa";1.23076473201607
"Foeniculum vulgare";1.11163625854539
"Croton conduplicatus";1.10653120226289
"Toxicodendron succedaneum";1.09304718844329
"Clusia criuva";1.07502675167013
"Myrcia guianensis";0.979953570152824
"Miconia hirtella";0.908225431624364
"Peixotoa reticulata";0.884099019745707
"Styrax ferrugineus";0.796518539835752
"Byrsonima basiloba";0.710882464409499
"Myrcia tomentosa";0.688385890229229
"Moraceae spc";0.633777858955859
"Leandra polystachya";0.622361308567908
"Myrcia splendens";0.522284589475442
"Copaifera spc";0.499920560717652
"Byrsonima laxiflora";0.470288137408103
"Chamaecrista brachyrachis";0.384424192212096
"Couepia spc";0.38030077661488
"Myrsine umbellata";0.366499336980603
"Acalypha spc";0.342077343410107
"Eugenia spc";0.33178255050666
"Cuphea spc";0.317936757194526
"Fabaceae spc";0.300645558690204
"Piper spc";0.258386388809329
"Sapindaceae spc";0.248184215625598
"Davilla elliptica";0.239464109846926
"Solanum lycopersicum";0.236764829756582
"Croton abaitensis";0.210986658847858
"Eugenia involucrata";0.203192017970165
"Ilex affinis";0.202119001533266
"Byrsonima crassifolia";0.189066720736889
"Pinus spc";0.186184694392248
"Rosa chinensis";0.184989237332331
"Cecropia pachystachya";0.180885663069805
"Carex spc";0.177045762445578
"Myrcia pubescens";0.176252895274167
"Liliopsida spc";0.166133739570646
"Schefflera macrocarpa";0.164002625635569
"Artocarpus heterophyllus";0.160694600077353
"Psidium ratterianum";0.158753425530559
"Campomanesia pubescens";0.155780065056998
"Hypericum spc";0.154121863799283
"Syzygium spc";0.135453469320594
"Picris spc";0.129415096282566
"Hedera spc";0.124571126946424
"Asteraceae spc";0.121036469065848
"Byrsonima viminifolia";0.120637610141266
"Urochloa brizantha";0.0981246475039372
"Stillingia spc";0.0968796595206288
"Myrcia myrtillifolia";0.0962522537205319
"Chromolaena horminoides";0.0929774935432296
"Borago officinalis";0.0929677819974667
"Bidens pilosa";0.0929328436465974
"Banisteriopsis spc";0.0867246637957793
"Psidium basanthum";0.0860215053763441
"Convolvulus spc";0.0789846765627448
"Melastomataceae spc";0.0712948631003872
"Euphorbia potentilloides";0.070397419989632
"Trema micranthum";0.0695335805081572
"Sonchus oleraceus";0.0644577005363996
"Styrax spc";0.0611206574645387
"Oocephalus lythroides";0.0562742973679179
"Terminalia spc";0.0529120449477251
"Malpighiaceae spc";0.0488433184304206
"Guapira noxia";0.0478253300669343
"Anthaenantia lanata";0.045982884148678
"Galinsoga parviflora";0.0430192082066461
"Miconia sellowiana";0.0424813004418107
"Glycine max";0.0404099771625301
"Papaver spc";0.0389692521110253
"Rhynchospora exaltata";0.0368986061151079
"Peritassa laevigata";0.0368287328332811
"Piper divaricatum";0.0331061512581725
"Sinapis alba";0.032716713505349
"Plenckia populnea";0.0325052903517214
"Paspalum notatum";0.0317076503022612
"Croton spc";0.0305270537250653
"Psidium firmum";0.0301315951297503
